"product_id","product_name","seller_id","avg_price","avg_cogs","total_quantity_sold","total_sales"
665,"Bird Feeder",13,19.99,1,"4","79.96"
665,"Bird Feeder",14,19.99,1,"11","219.89"
665,"Bird Feeder",15,19.99,1,"9","179.91"
665,"Bird Feeder",17,19.99,1,"10","199.90"
665,"Bird Feeder",18,19.99,1,"5","99.95"
665,"Bird Feeder",19,19.99,1,"6","119.94"
665,"Bird Feeder",20,19.99,1,"2","39.98"
665,"Bird Feeder",21,19.99,1,"9","179.91"
665,"Bird Feeder",22,19.99,1,"14","279.86"
665,"Bird Feeder",23,19.99,1,"6","119.94"
665,"Bird Feeder",24,19.99,1,"3","59.97"
665,"Bird Feeder",25,19.99,1,"10","199.90"
665,"Bird Feeder",26,19.99,1,"8","159.92"
665,"Bird Feeder",27,19.99,1,"14","279.86"
665,"Bird Feeder",28,19.99,1,"8","159.92"
665,"Bird Feeder",29,19.99,1,"6","119.94"
665,"Bird Feeder",30,19.99,1,"11","219.89"
665,"Bird Feeder",31,19.99,1,"11","219.89"
665,"Bird Feeder",32,19.99,1,"3","59.97"
665,"Bird Feeder",33,19.99,1,"9","179.91"
665,"Bird Feeder",34,19.99,1,"13","259.87"
665,"Bird Feeder",35,19.99,1,"10","199.90"
665,"Bird Feeder",36,19.99,1,"4","79.96"
665,"Bird Feeder",40,19.99,1,"3","59.97"
665,"Bird Feeder",44,19.99,1,"3","59.97"
665,"Bird Feeder",47,19.99,1,"3","59.97"
582,"Bird Toy",1,9.99,0.6,"1","9.99"
582,"Bird Toy",2,9.99,0.6,"7","69.93"
582,"Bird Toy",3,9.99,0.6,"1","9.99"
582,"Bird Toy",4,9.99,0.6,"1","9.99"
582,"Bird Toy",5,9.99,0.6,"1","9.99"
582,"Bird Toy",10,9.99,0.6,"1","9.99"
582,"Bird Toy",21,9.99,0.6,"2","19.98"
582,"Bird Toy",31,9.99,0.6,"2","19.98"
696,"Bird Treats",1,14.99,4.35,"3","44.97"
696,"Bird Treats",2,14.99,4.35,"5","74.95"
696,"Bird Treats",4,14.99,4.35,"10","149.90"
696,"Bird Treats",7,14.99,4.35,"3","44.97"
696,"Bird Treats",9,14.99,4.35,"2","29.98"
696,"Bird Treats",10,14.99,4.35,"2","29.98"
696,"Bird Treats",11,14.99,4.35,"3","44.97"
696,"Bird Treats",13,14.99,4.35,"10","149.90"
696,"Bird Treats",14,14.99,4.35,"6","89.94"
696,"Bird Treats",16,14.99,4.35,"7","104.93"
696,"Bird Treats",17,14.99,4.35,"4","59.96"
696,"Bird Treats",19,14.99,4.35,"1","14.99"
696,"Bird Treats",20,14.99,4.3500000000000005,"22","329.78"
696,"Bird Treats",21,14.99,4.35,"9","134.91"
696,"Bird Treats",22,14.99,4.35,"8","119.92"
696,"Bird Treats",23,14.99,4.35,"13","194.87"
696,"Bird Treats",24,14.99,4.35,"13","194.87"
696,"Bird Treats",25,14.99,4.3500000000000005,"22","329.78"
696,"Bird Treats",26,14.99,4.35,"7","104.93"
696,"Bird Treats",27,14.99,4.35,"3","44.97"
696,"Bird Treats",28,14.99,4.35,"9","134.91"
696,"Bird Treats",29,14.99,4.35,"9","134.91"
696,"Bird Treats",30,14.99,4.35,"5","74.95"
696,"Bird Treats",31,14.99,4.35,"12","179.88"
696,"Bird Treats",32,14.99,4.35,"14","209.86"
696,"Bird Treats",33,14.99,4.35,"3","44.97"
696,"Bird Treats",34,14.99,4.35,"8","119.92"
696,"Bird Treats",35,14.99,4.35,"10","149.90"
696,"Bird Treats",46,14.99,4.35,"2","29.98"
696,"Bird Treats",49,14.99,4.35,"2","29.98"
696,"Bird Treats",51,14.99,4.35,"4","59.96"
446,"Blender",3,49.99,3.5,"1","49.99"
446,"Blender",8,49.99,3.5,"1","49.99"
446,"Blender",13,49.99,3.5,"3","149.97"
446,"Blender",15,49.99,3.5,"1","49.99"
446,"Blender",17,49.99,3.5,"1","49.99"
446,"Blender",21,49.99,3.5,"3","149.97"
446,"Blender",24,49.99,3.5,"4","199.96"
446,"Blender",27,49.99,3.5,"3","149.97"
446,"Blender",28,49.99,3.5,"2","99.98"
588,"Board Game",1,24.99,4.25,"3","74.97"
562,"Board Game",1,34.99,3.15,"1","34.99"
562,"Board Game",2,34.99,3.15,"3","104.97"
588,"Board Game",2,24.99,4.25,"2","49.98"
562,"Board Game",3,34.99,3.15,"4","139.96"
588,"Board Game",3,24.99,4.25,"3","74.97"
562,"Board Game",4,34.99,3.15,"4","139.96"
588,"Board Game",4,24.99,4.25,"1","24.99"
562,"Board Game",5,34.99,3.15,"6","209.94"
588,"Board Game",8,24.99,4.25,"4","99.96"
562,"Board Game",9,34.99,3.15,"1","34.99"
588,"Board Game",14,24.99,4.25,"2","49.98"
562,"Board Game",18,34.99,3.15,"1","34.99"
588,"Board Game",19,24.99,4.25,"1","24.99"
588,"Board Game",24,24.99,4.25,"1","24.99"
588,"Board Game",25,24.99,4.25,"2","49.98"
562,"Board Game",27,34.99,3.15,"1","34.99"
588,"Board Game",29,24.99,4.25,"2","49.98"
562,"Board Game",31,34.99,3.15,"1","34.99"
588,"Board Game",34,24.99,4.25,"2","49.98"
588,"Board Game",35,24.99,4.25,"2","49.98"
588,"Board Game",41,24.99,4.25,"1","24.99"
562,"Board Game",42,34.99,3.15,"1","34.99"
562,"Board Game",50,34.99,3.15,"2","69.98"
155,"Bose 700 Noise Cancelling Headphones",1,379.99,133,"12","4559.88"
155,"Bose 700 Noise Cancelling Headphones",2,379.99,133,"10","3799.90"
155,"Bose 700 Noise Cancelling Headphones",3,379.99,133,"5","1899.95"
155,"Bose 700 Noise Cancelling Headphones",4,379.98999999999995,133,"17","6459.83"
155,"Bose 700 Noise Cancelling Headphones",5,379.99,133,"7","2659.93"
155,"Bose 700 Noise Cancelling Headphones",13,379.99,133,"2","759.98"
155,"Bose 700 Noise Cancelling Headphones",15,379.99,133,"4","1519.96"
155,"Bose 700 Noise Cancelling Headphones",19,379.99,133,"2","759.98"
155,"Bose 700 Noise Cancelling Headphones",24,379.99,133,"2","759.98"
226,"Bose Home Speaker 500",1,399.99,160,"5","1999.95"
226,"Bose Home Speaker 500",2,399.99,160,"4","1599.96"
226,"Bose Home Speaker 500",3,399.99000000000007,160,"10","3999.90"
226,"Bose Home Speaker 500",4,399.98999999999995,160,"12","4799.88"
226,"Bose Home Speaker 500",5,399.99,160,"3","1199.97"
226,"Bose Home Speaker 500",8,399.99,160,"2","799.98"
226,"Bose Home Speaker 500",15,399.99,160,"2","799.98"
226,"Bose Home Speaker 500",16,399.99,160,"4","1599.96"
226,"Bose Home Speaker 500",19,399.99,160,"3","1199.97"
180,"Bose Noise Cancelling Headphones 700",1,379.99,152,"6","2279.94"
180,"Bose Noise Cancelling Headphones 700",2,379.99,152,"5","1899.95"
180,"Bose Noise Cancelling Headphones 700",3,379.99,152,"8","3039.92"
180,"Bose Noise Cancelling Headphones 700",4,379.98999999999995,152,"17","6459.83"
180,"Bose Noise Cancelling Headphones 700",5,379.99000000000007,152,"7","2659.93"
180,"Bose Noise Cancelling Headphones 700",9,379.99,152,"3","1139.97"
180,"Bose Noise Cancelling Headphones 700",10,379.99,152,"2","759.98"
89,"Bose QuietComfort 35 II",1,299.99,111,"8","2399.92"
89,"Bose QuietComfort 35 II",2,299.99,111,"4","1199.96"
89,"Bose QuietComfort 35 II",3,299.99,111,"7","2099.93"
89,"Bose QuietComfort 35 II",4,299.99,111,"7","2099.93"
89,"Bose QuietComfort 35 II",5,299.99,111,"5","1499.95"
89,"Bose QuietComfort 35 II",8,299.99,111,"1","299.99"
89,"Bose QuietComfort 35 II",19,299.99,111,"1","299.99"
89,"Bose QuietComfort 35 II",25,299.99,111,"3","899.97"
196,"Bose QuietComfort 45",1,329.99,16.5,"3","989.97"
196,"Bose QuietComfort 45",2,329.99,16.5,"10","3299.90"
196,"Bose QuietComfort 45",3,329.98999999999995,16.5,"13","4289.87"
196,"Bose QuietComfort 45",4,329.99,16.5,"6","1979.94"
196,"Bose QuietComfort 45",5,329.99,16.5,"10","3299.90"
196,"Bose QuietComfort 45",6,329.99,16.5,"2","659.98"
196,"Bose QuietComfort 45",10,329.99,16.5,"2","659.98"
196,"Bose QuietComfort 45",12,329.99,16.5,"1","329.99"
196,"Bose QuietComfort 45",16,329.99,16.5,"2","659.98"
196,"Bose QuietComfort 45",20,329.99,16.5,"1","329.99"
196,"Bose QuietComfort 45",24,329.99,16.5,"1","329.99"
142,"Bose QuietComfort Earbuds",1,279.99,126,"9","2519.91"
142,"Bose QuietComfort Earbuds",2,279.99,126,"7","1959.93"
142,"Bose QuietComfort Earbuds",3,279.99,126,"3","839.97"
142,"Bose QuietComfort Earbuds",4,279.99,126,"4","1119.96"
142,"Bose QuietComfort Earbuds",5,279.99,126,"4","1119.96"
142,"Bose QuietComfort Earbuds",20,279.99,126,"1","279.99"
142,"Bose QuietComfort Earbuds",25,279.99,126,"1","279.99"
247,"Bose Sleepbuds II",1,249.99,97.5,"10","2499.90"
247,"Bose Sleepbuds II",2,249.99,97.5,"8","1999.92"
247,"Bose Sleepbuds II",3,249.99,97.5,"12","2999.88"
247,"Bose Sleepbuds II",4,249.99,97.5,"10","2499.90"
247,"Bose Sleepbuds II",5,249.99,97.5,"7","1749.93"
247,"Bose Sleepbuds II",8,249.99,97.5,"1","249.99"
209,"Bose SoundLink Flex",1,149.99,18,"2","299.98"
209,"Bose SoundLink Flex",2,149.99,18,"11","1649.89"
209,"Bose SoundLink Flex",3,149.99,18,"6","899.94"
209,"Bose SoundLink Flex",4,149.99,18,"10","1499.90"
209,"Bose SoundLink Flex",5,149.99,18,"4","599.96"
209,"Bose SoundLink Flex",8,149.99,18,"1","149.99"
209,"Bose SoundLink Flex",14,149.99,18,"1","149.99"
209,"Bose SoundLink Flex",22,149.99,18,"1","149.99"
129,"Bose SoundLink Mini II",1,179.99,27,"13","2339.87"
129,"Bose SoundLink Mini II",2,179.99,27,"7","1259.93"
129,"Bose SoundLink Mini II",3,179.99,27,"11","1979.89"
129,"Bose SoundLink Mini II",4,179.99,27,"6","1079.94"
129,"Bose SoundLink Mini II",5,179.99,27,"4","719.96"
129,"Bose SoundLink Mini II",6,179.99,27,"1","179.99"
129,"Bose SoundLink Mini II",7,179.99,27,"1","179.99"
129,"Bose SoundLink Mini II",14,179.99,27,"2","359.98"
129,"Bose SoundLink Mini II",19,179.99,27,"3","539.97"
129,"Bose SoundLink Mini II",21,179.99,27,"3","539.97"
129,"Bose SoundLink Mini II",25,179.99,27,"1","179.99"
102,"Bose SoundLink Revolve+",1,299.99,105,"6","1799.94"
102,"Bose SoundLink Revolve+",2,299.98999999999995,105,"14","4199.86"
102,"Bose SoundLink Revolve+",3,299.99,105,"8","2399.92"
102,"Bose SoundLink Revolve+",4,299.99,105,"6","1799.94"
102,"Bose SoundLink Revolve+",5,299.98999999999995,105,"15","4499.85"
102,"Bose SoundLink Revolve+",6,299.99,105,"3","899.97"
102,"Bose SoundLink Revolve+",7,299.99,105,"1","299.99"
102,"Bose SoundLink Revolve+",20,299.99,105,"1","299.99"
255,"Bose Soundbar 300",1,399.99,120,"1","399.99"
255,"Bose Soundbar 300",2,399.99,120,"2","799.98"
255,"Bose Soundbar 300",5,399.99,120,"1","399.99"
255,"Bose Soundbar 300",13,399.99,120,"1","399.99"
255,"Bose Soundbar 300",15,399.99,120,"3","1199.97"
255,"Bose Soundbar 300",22,399.99,120,"3","1199.97"
187,"Bose Soundbar 700",1,799.9899999999999,40,"12","9599.88"
187,"Bose Soundbar 700",2,799.99,40,"5","3999.95"
187,"Bose Soundbar 700",3,799.99,40,"8","6399.92"
187,"Bose Soundbar 700",4,799.99,40,"5","3999.95"
187,"Bose Soundbar 700",5,799.99,40,"7","5599.93"
187,"Bose Soundbar 700",7,799.99,40,"2","1599.98"
187,"Bose Soundbar 700",11,799.99,40,"1","799.99"
187,"Bose Soundbar 700",15,799.99,40,"1","799.99"
709,"Bouncing Ball",2,19.99,6.6,"2","39.98"
709,"Bouncing Ball",3,19.99,6.6,"6","119.94"
709,"Bouncing Ball",4,19.99,6.6,"5","99.95"
709,"Bouncing Ball",5,19.99,6.6,"2","39.98"
709,"Bouncing Ball",6,19.99,6.6,"8","159.92"
709,"Bouncing Ball",7,19.99,6.6,"6","119.94"
709,"Bouncing Ball",10,19.99,6.599999999999999,"14","279.86"
709,"Bouncing Ball",11,19.99,6.6,"7","139.93"
709,"Bouncing Ball",12,19.99,6.6,"4","79.96"
709,"Bouncing Ball",13,19.99,6.6,"3","59.97"
709,"Bouncing Ball",14,19.99,6.6,"6","119.94"
709,"Bouncing Ball",15,19.99,6.6,"5","99.95"
709,"Bouncing Ball",16,19.99,6.6,"1","19.99"
709,"Bouncing Ball",17,19.99,6.6,"7","139.93"
709,"Bouncing Ball",18,19.99,6.599999999999999,"9","179.91"
709,"Bouncing Ball",19,19.99,6.599999999999999,"6","119.94"
709,"Bouncing Ball",20,19.99,6.599999999999999,"9","179.91"
709,"Bouncing Ball",22,19.99,6.6,"6","119.94"
709,"Bouncing Ball",23,19.99,6.599999999999999,"10","199.90"
709,"Bouncing Ball",24,19.99,6.6,"2","39.98"
709,"Bouncing Ball",25,19.99,6.6,"5","99.95"
709,"Bouncing Ball",26,19.99,6.599999999999999,"12","239.88"
709,"Bouncing Ball",28,19.99,6.6,"9","179.91"
709,"Bouncing Ball",29,19.99,6.6,"1","19.99"
709,"Bouncing Ball",30,19.99,6.6,"7","139.93"
709,"Bouncing Ball",32,19.99,6.599999999999999,"10","199.90"
709,"Bouncing Ball",33,19.99,6.6,"3","59.97"
709,"Bouncing Ball",34,19.99,6.6,"5","99.95"
709,"Bouncing Ball",35,19.99,6.6,"2","39.98"
709,"Bouncing Ball",39,19.99,6.6,"7","139.93"
709,"Bouncing Ball",44,19.99,6.6,"4","79.96"
508,"Bread Box",1,39.99,15.6,"3","119.97"
508,"Bread Box",2,39.99,15.6,"1","39.99"
508,"Bread Box",5,39.99,15.6,"1","39.99"
508,"Bread Box",19,39.99,15.6,"4","159.96"
508,"Bread Box",22,39.99,15.6,"3","119.97"
508,"Bread Box",27,39.99,15.6,"2","79.98"
508,"Bread Box",33,39.99,15.6,"1","39.99"
488,"Bread Maker",2,99.99,34,"4","399.96"
488,"Bread Maker",3,99.99,34,"3","299.97"
488,"Bread Maker",4,99.99,34,"1","99.99"
488,"Bread Maker",5,99.99,34,"1","99.99"
488,"Bread Maker",6,99.99,34,"1","99.99"
488,"Bread Maker",20,99.99,34,"2","199.98"
488,"Bread Maker",21,99.99,34,"3","299.97"
488,"Bread Maker",25,99.99,34,"1","99.99"
488,"Bread Maker",48,99.99,34,"3","299.97"
566,"Building Blocks",1,39.99,17.6,"1","39.99"
566,"Building Blocks",2,39.99,17.6,"1","39.99"
566,"Building Blocks",4,39.99,17.6,"3","119.97"
566,"Building Blocks",5,39.99,17.6,"1","39.99"
566,"Building Blocks",12,39.99,17.6,"1","39.99"
566,"Building Blocks",20,39.99,17.6,"1","39.99"
566,"Building Blocks",25,39.99,17.6,"1","39.99"
566,"Building Blocks",27,39.99,17.6,"4","159.96"
566,"Building Blocks",30,39.99,17.6,"2","79.98"
685,"Camping Chair",1,39.99,5.2,"6","239.94"
685,"Camping Chair",2,39.99,5.2,"5","199.95"
685,"Camping Chair",3,39.99,5.2,"6","239.94"
685,"Camping Chair",4,39.99,5.2,"2","79.98"
685,"Camping Chair",5,39.99,5.2,"9","359.91"
685,"Camping Chair",6,39.99,5.2,"6","239.94"
685,"Camping Chair",7,39.99,5.2,"4","159.96"
685,"Camping Chair",9,39.99,5.2,"13","519.87"
685,"Camping Chair",10,39.99,5.2,"9","359.91"
685,"Camping Chair",11,39.99,5.2,"5","199.95"
685,"Camping Chair",15,39.99,5.2,"4","159.96"
685,"Camping Chair",16,39.99,5.2,"7","279.93"
685,"Camping Chair",17,39.99,5.2,"8","319.92"
685,"Camping Chair",18,39.99,5.2,"6","239.94"
685,"Camping Chair",20,39.99,5.2,"18","719.82"
685,"Camping Chair",21,39.99,5.2,"16","639.84"
685,"Camping Chair",22,39.99,5.2,"14","559.86"
685,"Camping Chair",23,39.99,5.2,"6","239.94"
685,"Camping Chair",24,39.99,5.2,"16","639.84"
685,"Camping Chair",27,39.99,5.2,"9","359.91"
685,"Camping Chair",28,39.99,5.2,"17","679.83"
685,"Camping Chair",29,39.99,5.2,"9","359.91"
685,"Camping Chair",30,39.99,5.2,"3","119.97"
685,"Camping Chair",31,39.99,5.2,"9","359.91"
685,"Camping Chair",32,39.99,5.2,"11","439.89"
685,"Camping Chair",33,39.99,5.2,"6","239.94"
685,"Camping Chair",34,39.99,5.2,"3","119.97"
685,"Camping Chair",35,39.99,5.2,"18","719.82"
685,"Camping Chair",37,39.99,5.2,"2","79.98"
685,"Camping Chair",40,39.99,5.2,"4","159.96"
629,"Camping Lantern",1,29.99,12.9,"1","29.99"
629,"Camping Lantern",4,29.99,12.9,"3","89.97"
629,"Camping Lantern",7,29.99,12.9,"2","59.98"
629,"Camping Lantern",10,29.99,12.9,"4","119.96"
629,"Camping Lantern",15,29.99,12.9,"2","59.98"
629,"Camping Lantern",23,29.99,12.9,"1","29.99"
629,"Camping Lantern",25,29.99,12.9,"1","29.99"
629,"Camping Lantern",31,29.99,12.9,"3","89.97"
574,"Camping Tent",2,119.99,40.8,"4","479.96"
574,"Camping Tent",3,119.99,40.8,"6","719.94"
574,"Camping Tent",10,119.99,40.8,"3","359.97"
574,"Camping Tent",16,119.99,40.8,"3","359.97"
574,"Camping Tent",20,119.99,40.8,"1","119.99"
574,"Camping Tent",21,119.99,40.8,"1","119.99"
574,"Camping Tent",22,119.99,40.8,"1","119.99"
466,"Can Opener",2,15.99,6.72,"3","47.97"
466,"Can Opener",6,15.99,6.72,"1","15.99"
466,"Can Opener",12,15.99,6.72,"3","47.97"
466,"Can Opener",16,15.99,6.72,"3","47.97"
466,"Can Opener",28,15.99,6.72,"1","15.99"
466,"Can Opener",33,15.99,6.72,"3","47.97"
466,"Can Opener",34,15.99,6.72,"4","63.96"
466,"Can Opener",44,15.99,6.72,"4","63.96"
512,"Canister Set",2,29.99,12,"1","29.99"
512,"Canister Set",3,29.99,12,"7","209.93"
512,"Canister Set",4,29.99,12,"2","59.98"
512,"Canister Set",5,29.99,12,"1","29.99"
512,"Canister Set",7,29.99,12,"1","29.99"
512,"Canister Set",20,29.99,12,"1","29.99"
512,"Canister Set",25,29.99,12,"2","59.98"
281,"Canon EOS 5D Mark IV Camera Kit",2,2499.99,625,"6","14999.94"
281,"Canon EOS 5D Mark IV Camera Kit",3,2499.99,625,"3","7499.97"
281,"Canon EOS 5D Mark IV Camera Kit",4,2499.99,625,"3","7499.97"
281,"Canon EOS 5D Mark IV Camera Kit",8,2499.99,625,"1","2499.99"
281,"Canon EOS 5D Mark IV Camera Kit",15,2499.99,625,"1","2499.99"
268,"Canon EOS 6D Mark II Camera Kit",1,1499.99,495,"3","4499.97"
268,"Canon EOS 6D Mark II Camera Kit",2,1499.99,495,"1","1499.99"
306,"Canon EOS 6D Mark II Camera Kit",3,1699.99,629,"5","8499.95"
268,"Canon EOS 6D Mark II Camera Kit",4,1499.99,495,"1","1499.99"
306,"Canon EOS 6D Mark II Camera Kit",4,1699.99,629,"2","3399.98"
268,"Canon EOS 6D Mark II Camera Kit",5,1499.99,495,"3","4499.97"
268,"Canon EOS 6D Mark II Camera Kit",7,1499.99,495,"3","4499.97"
268,"Canon EOS 6D Mark II Camera Kit",9,1499.99,495,"3","4499.97"
268,"Canon EOS 6D Mark II Camera Kit",11,1499.99,495,"3","4499.97"
306,"Canon EOS 6D Mark II Camera Kit",12,1699.99,629,"3","5099.97"
306,"Canon EOS 6D Mark II Camera Kit",13,1699.99,629,"3","5099.97"
268,"Canon EOS 6D Mark II Camera Kit",15,1499.99,495,"1","1499.99"
268,"Canon EOS 6D Mark II Camera Kit",17,1499.99,495,"1","1499.99"
306,"Canon EOS 6D Mark II Camera Kit",17,1699.99,629,"1","1699.99"
306,"Canon EOS 6D Mark II Camera Kit",18,1699.99,629,"3","5099.97"
306,"Canon EOS 6D Mark II Camera Kit",19,1699.99,629,"1","1699.99"
306,"Canon EOS 6D Mark II Camera Kit",23,1699.99,629,"5","8499.95"
306,"Canon EOS 6D Mark II Camera Kit",24,1699.99,629,"1","1699.99"
306,"Canon EOS 6D Mark II Camera Kit",32,1699.99,629,"1","1699.99"
301,"Canon EOS 77D Camera Kit",3,899.99,279,"1","899.99"
301,"Canon EOS 77D Camera Kit",7,899.99,279,"3","2699.97"
301,"Canon EOS 77D Camera Kit",11,899.99,279,"1","899.99"
301,"Canon EOS 77D Camera Kit",20,899.99,279,"1","899.99"
301,"Canon EOS 77D Camera Kit",25,899.99,279,"2","1799.98"
301,"Canon EOS 77D Camera Kit",50,899.99,279,"3","2699.97"
254,"Canon EOS 90D Camera Kit",1,1199.99,396,"3","3599.97"
254,"Canon EOS 90D Camera Kit",2,1199.99,396,"5","5999.95"
254,"Canon EOS 90D Camera Kit",3,1199.99,396,"3","3599.97"
254,"Canon EOS 90D Camera Kit",4,1199.99,396,"5","5999.95"
254,"Canon EOS 90D Camera Kit",5,1199.99,396,"2","2399.98"
254,"Canon EOS 90D Camera Kit",7,1199.99,396,"2","2399.98"
254,"Canon EOS 90D Camera Kit",13,1199.99,396,"2","2399.98"
254,"Canon EOS 90D Camera Kit",24,1199.99,396,"3","3599.97"
135,"Canon EOS M50 Mark II",1,699.9899999999999,266,"9","6299.91"
135,"Canon EOS M50 Mark II",2,699.9899999999999,266,"10","6999.90"
135,"Canon EOS M50 Mark II",3,699.9899999999999,266,"12","8399.88"
135,"Canon EOS M50 Mark II",4,699.99,266,"4","2799.96"
135,"Canon EOS M50 Mark II",5,699.9899999999999,266,"11","7699.89"
135,"Canon EOS M50 Mark II",10,699.99,266,"1","699.99"
135,"Canon EOS M50 Mark II",24,699.99,266,"1","699.99"
296,"Canon EOS M50 Mark II Camera Kit",2,699.99,273,"1","699.99"
296,"Canon EOS M50 Mark II Camera Kit",10,699.99,273,"3","2099.97"
296,"Canon EOS M50 Mark II Camera Kit",17,699.99,273,"3","2099.97"
90,"Canon EOS R5 Mirrorless Camera",1,3899.989999999999,1326,"13","50699.87"
90,"Canon EOS R5 Mirrorless Camera",2,3899.989999999999,1326,"10","38999.90"
90,"Canon EOS R5 Mirrorless Camera",3,3899.9899999999984,1326,"14","54599.86"
90,"Canon EOS R5 Mirrorless Camera",4,3899.9899999999993,1326,"10","38999.90"
90,"Canon EOS R5 Mirrorless Camera",5,3899.99,1326,"3","11699.97"
90,"Canon EOS R5 Mirrorless Camera",8,3899.99,1326,"1","3899.99"
90,"Canon EOS R5 Mirrorless Camera",14,3899.99,1326,"2","7799.98"
90,"Canon EOS R5 Mirrorless Camera",15,3899.99,1326,"3","11699.97"
90,"Canon EOS R5 Mirrorless Camera",25,3899.99,1326,"1","3899.99"
193,"Canon EOS R6 Mirrorless Camera",1,2499.99,175,"11","27499.89"
193,"Canon EOS R6 Mirrorless Camera",2,2499.9899999999993,175,"15","37499.85"
193,"Canon EOS R6 Mirrorless Camera",3,2499.9900000000002,175,"7","17499.93"
193,"Canon EOS R6 Mirrorless Camera",4,2499.9900000000002,175,"10","24999.90"
193,"Canon EOS R6 Mirrorless Camera",5,2499.99,175,"14","34999.86"
193,"Canon EOS R6 Mirrorless Camera",13,2499.99,175,"1","2499.99"
278,"Canon EOS Rebel T7 DSLR Kit",1,499.99,205,"3","1499.97"
278,"Canon EOS Rebel T7 DSLR Kit",3,499.99,205,"5","2499.95"
278,"Canon EOS Rebel T7 DSLR Kit",4,499.99,205,"1","499.99"
278,"Canon EOS Rebel T7 DSLR Kit",5,499.99,205,"1","499.99"
278,"Canon EOS Rebel T7 DSLR Kit",7,499.99,205,"1","499.99"
278,"Canon EOS Rebel T7 DSLR Kit",10,499.99,205,"1","499.99"
278,"Canon EOS Rebel T7 DSLR Kit",25,499.99,205,"3","1499.97"
289,"Canon EOS Rebel T7i Camera Kit",1,699.99,203,"4","2799.96"
289,"Canon EOS Rebel T7i Camera Kit",3,699.9900000000001,203,"8","5599.92"
289,"Canon EOS Rebel T7i Camera Kit",5,699.99,203,"1","699.99"
289,"Canon EOS Rebel T7i Camera Kit",7,699.99,203,"1","699.99"
289,"Canon EOS Rebel T7i Camera Kit",16,699.99,203,"1","699.99"
289,"Canon EOS Rebel T7i Camera Kit",19,699.99,203,"1","699.99"
289,"Canon EOS Rebel T7i Camera Kit",23,699.99,203,"4","2799.96"
236,"Canon EOS Rebel T8i Camera Kit",1,749.9899999999999,277.5,"9","6749.91"
236,"Canon EOS Rebel T8i Camera Kit",2,749.99,277.5,"8","5999.92"
236,"Canon EOS Rebel T8i Camera Kit",3,749.9899999999999,277.5,"13","9749.87"
236,"Canon EOS Rebel T8i Camera Kit",4,749.9899999999999,277.5,"8","5999.92"
236,"Canon EOS Rebel T8i Camera Kit",5,749.9899999999999,277.5,"8","5999.92"
260,"Canon RF 15-35mm f/2.8L IS USM Lens",2,2299.99,621,"6","13799.94"
260,"Canon RF 15-35mm f/2.8L IS USM Lens",3,2299.99,621,"1","2299.99"
260,"Canon RF 15-35mm f/2.8L IS USM Lens",5,2299.99,621,"2","4599.98"
260,"Canon RF 15-35mm f/2.8L IS USM Lens",18,2299.99,621,"2","4599.98"
271,"Canon RF 24-105mm f/4L IS USM Lens",1,1299.99,130,"1","1299.99"
271,"Canon RF 24-105mm f/4L IS USM Lens",3,1299.99,130,"4","5199.96"
271,"Canon RF 24-105mm f/4L IS USM Lens",5,1299.99,130,"5","6499.95"
271,"Canon RF 24-105mm f/4L IS USM Lens",17,1299.99,130,"2","2599.98"
271,"Canon RF 24-105mm f/4L IS USM Lens",22,1299.99,130,"4","5199.96"
271,"Canon RF 24-105mm f/4L IS USM Lens",24,1299.99,130,"1","1299.99"
214,"Canon RF 24-70mm f/2.8L IS USM Lens",1,2299.99,736,"6","13799.94"
214,"Canon RF 24-70mm f/2.8L IS USM Lens",2,2299.99,736,"4","9199.96"
214,"Canon RF 24-70mm f/2.8L IS USM Lens",3,2299.99,736,"7","16099.93"
214,"Canon RF 24-70mm f/2.8L IS USM Lens",4,2299.9899999999993,736,"10","22999.90"
214,"Canon RF 24-70mm f/2.8L IS USM Lens",5,2299.99,736,"1","2299.99"
214,"Canon RF 24-70mm f/2.8L IS USM Lens",11,2299.99,736,"5","11499.95"
214,"Canon RF 24-70mm f/2.8L IS USM Lens",12,2299.99,736,"3","6899.97"
214,"Canon RF 24-70mm f/2.8L IS USM Lens",21,2299.99,736,"3","6899.97"
221,"Canon RF 50mm f/1.2L USM Lens",1,2299.99,598,"4","9199.96"
221,"Canon RF 50mm f/1.2L USM Lens",2,2299.99,598,"7","16099.93"
221,"Canon RF 50mm f/1.2L USM Lens",3,2299.99,598,"6","13799.94"
221,"Canon RF 50mm f/1.2L USM Lens",4,2299.99,598,"4","9199.96"
221,"Canon RF 50mm f/1.2L USM Lens",5,2299.99,598,"6","13799.94"
221,"Canon RF 50mm f/1.2L USM Lens",18,2299.99,598,"3","6899.97"
242,"Canon RF 70-200mm f/2.8L IS USM Lens",1,2699.99,432,"7","18899.93"
242,"Canon RF 70-200mm f/2.8L IS USM Lens",2,2699.9900000000002,432,"8","21599.92"
242,"Canon RF 70-200mm f/2.8L IS USM Lens",3,2699.99,432,"8","21599.92"
242,"Canon RF 70-200mm f/2.8L IS USM Lens",4,2699.99,432,"6","16199.94"
242,"Canon RF 70-200mm f/2.8L IS USM Lens",5,2699.99,432,"4","10799.96"
242,"Canon RF 70-200mm f/2.8L IS USM Lens",21,2699.99,432,"1","2699.99"
242,"Canon RF 70-200mm f/2.8L IS USM Lens",22,2699.99,432,"1","2699.99"
