product_id,product_name,seller_id,avg_price,avg_cogs,total_quantity_sold,total_sales,campaign_id,company_type,budget_percentage,marketing_budget,actual_spend,projected_sales,uplift_percentage,campaign_name,start_date,end_date,marketing_channel
9,Apple iPad 10th Gen,33.0,449.99,135.0,5.0,2249.95,760.0,Established,7.13,160.32,160.32,198.07,23.55,,,,
9,Apple iPad 10th Gen,34.0,449.99,135.0,2.0,899.98,586.0,Aggressive Growth,15.77,141.92,141.92,154.31,8.73,,,,
9,Apple iPad 10th Gen,35.0,449.9899999999999,135.0,9.0,4049.91,37.0,Established,7.98,323.25,323.25,393.35,21.69,,,,
10,Apple iPad 9th Gen,1.0,329.99,39.6,6.0,1979.94,548.0,Aggressive Growth,15.21,301.2,301.2,370.14,22.89,,,,
10,Apple iPad 9th Gen,2.0,329.99,39.6,7.0,2309.93,99.0,Established,7.87,181.83,181.83,210.33,15.67,,,,
10,Apple iPad 9th Gen,3.0,329.98999999999995,39.60000000000001,13.0,4289.87,318.0,Aggressive Growth,19.3,828.13,828.13,1047.88,26.54,,,,
10,Apple iPad 9th Gen,4.0,329.99,39.6,11.0,3629.89,304.0,Established,7.15,259.54,259.54,290.39,11.89,,,,
10,Apple iPad 9th Gen,5.0,329.99000000000007,39.6,7.0,2309.93,71.0,Established,7.32,169.1,169.1,192.51,13.85,,,,
10,Apple iPad 9th Gen,8.0,329.99,39.6,3.0,989.97,209.0,Aggressive Growth,15.07,149.22,149.22,166.8,11.78,,,,
10,Apple iPad 9th Gen,12.0,329.99,39.6,1.0,329.99,181.0,Aggressive Growth,15.17,50.06,50.06,53.4,6.66,,,,
10,Apple iPad 9th Gen,17.0,329.99,39.6,1.0,329.99,261.0,Aggressive Growth,17.51,57.79,57.79,61.0,5.55,,,,
10,Apple iPad 9th Gen,20.0,329.99,39.6,6.0,1979.94,269.0,Established,7.07,139.94,139.94,169.44,21.08,,,,
10,Apple iPad 9th Gen,21.0,329.99,39.6,3.0,989.97,361.0,Aggressive Growth,18.0,178.19,178.19,222.34,24.77,,,,
10,Apple iPad 9th Gen,22.0,329.99,39.6,6.0,1979.94,530.0,Aggressive Growth,17.41,344.76,344.76,393.5,14.14,,,,
10,Apple iPad 9th Gen,23.0,329.99,39.6,6.0,1979.94,648.0,Aggressive Growth,16.8,332.64,332.64,359.75,8.15,,,,
10,Apple iPad 9th Gen,24.0,329.99,39.6,3.0,989.97,509.0,Established,7.51,74.31,74.31,78.77,6.0,,,,
10,Apple iPad 9th Gen,25.0,329.99,39.6,5.0,1649.95,493.0,Aggressive Growth,16.99,280.24,280.24,355.52,26.86,,,,
10,Apple iPad 9th Gen,26.0,329.99,39.6,8.0,2639.92,497.0,Established,7.67,202.6,202.6,251.65,24.21,,,,
10,Apple iPad 9th Gen,27.0,329.99,39.6,2.0,659.98,511.0,Established,7.21,47.6,47.6,57.43,20.65,,,,
10,Apple iPad 9th Gen,28.0,329.99,39.6,8.0,2639.92,716.0,Established,7.26,191.59,191.59,204.78,6.88,,,,
10,Apple iPad 9th Gen,29.0,329.99000000000007,39.6,7.0,2309.93,211.0,Established,7.24,167.29,167.29,194.82,16.46,,,,
10,Apple iPad 9th Gen,30.0,329.99,39.6,5.0,1649.95,742.0,Established,7.91,130.43,130.43,141.08,8.17,,,,
10,Apple iPad 9th Gen,31.0,329.98999999999995,39.60000000000001,10.0,3299.9,665.0,Aggressive Growth,15.91,524.86,524.86,607.64,15.77,,,,
10,Apple iPad 9th Gen,32.0,329.99,39.6,2.0,659.98,51.0,Established,7.51,49.54,49.54,61.96,25.08,,,,
10,Apple iPad 9th Gen,33.0,329.99,39.6,4.0,1319.96,8.0,Established,7.82,103.17,103.17,132.97,28.88,,,,
10,Apple iPad 9th Gen,34.0,329.99,39.6,5.0,1649.95,373.0,Established,7.65,126.21,126.21,152.61,20.92,,,,
10,Apple iPad 9th Gen,35.0,329.99000000000007,39.6,7.0,2309.93,279.0,Aggressive Growth,17.75,409.94,409.94,466.09,13.7,,,,
11,Apple iPad Air (5th Gen),1.0,649.99,156.0,5.0,3249.95,631.0,Aggressive Growth,18.45,599.59,599.59,714.27,19.13,,,,
12,Apple iPad Air (5th Gen),1.0,599.99,120.0,7.0,4199.93,520.0,Aggressive Growth,18.88,792.74,792.74,843.87,6.45,,,,
12,Apple iPad Air (5th Gen),2.0,599.9899999999999,120.0,12.0,7199.88,271.0,Established,7.6,546.94,546.94,606.22,10.84,,,,
11,Apple iPad Air (5th Gen),2.0,649.9899999999999,156.0,10.0,6499.9,513.0,Established,7.09,460.55,460.55,525.99,14.21,,,,
12,Apple iPad Air (5th Gen),3.0,599.9899999999999,120.0,6.0,3599.94,757.0,Established,7.92,285.19,285.19,308.85,8.3,,,,
11,Apple iPad Air (5th Gen),3.0,649.9899999999999,156.0,7.0,4549.93,32.0,Established,7.42,337.56,337.56,367.72,8.93,,,,
12,Apple iPad Air (5th Gen),4.0,599.9899999999999,120.0,12.0,7199.88,93.0,Aggressive Growth,16.99,1222.99,1222.99,1483.36,21.29,,,,
11,Apple iPad Air (5th Gen),4.0,649.9899999999999,156.0,7.0,4549.93,738.0,Established,7.55,343.64,343.64,413.72,20.39,,,,
11,Apple iPad Air (5th Gen),5.0,649.9899999999999,156.0,13.0,8449.87,83.0,Established,7.9,667.64,667.64,750.75,12.45,,,,
12,Apple iPad Air (5th Gen),5.0,599.9899999999999,120.0,9.0,5399.91,12.0,Established,7.76,418.97,418.97,489.07,16.73,,,,
12,Apple iPad Air (5th Gen),6.0,599.99,120.0,2.0,1199.98,552.0,Aggressive Growth,19.77,237.3,237.3,285.36,20.25,,,,
12,Apple iPad Air (5th Gen),8.0,599.99,120.0,2.0,1199.98,118.0,Aggressive Growth,16.67,200.02,200.02,225.27,12.62,,,,
12,Apple iPad Air (5th Gen),9.0,599.99,120.0,2.0,1199.98,485.0,Established,7.14,85.69,85.69,102.99,20.19,,,,
12,Apple iPad Air (5th Gen),14.0,599.99,120.0,2.0,1199.98,44.0,Established,7.84,94.03,94.03,102.34,8.83,,,,
11,Apple iPad Air (5th Gen),15.0,649.99,156.0,1.0,649.99,436.0,Established,7.48,48.61,48.61,55.48,14.14,,,,
11,Apple iPad Air (5th Gen),17.0,649.99,156.0,1.0,649.99,718.0,Aggressive Growth,19.47,126.57,126.57,154.13,21.77,,,,
12,Apple iPad Air (5th Gen),20.0,599.99,120.0,2.0,1199.98,738.0,Aggressive Growth,17.2,206.34,206.34,263.58,27.74,,,,
11,Apple iPad Air (5th Gen),20.0,649.99,156.0,2.0,1299.98,149.0,Established,7.81,101.57,101.57,111.91,10.18,,,,
11,Apple iPad Air (5th Gen),21.0,649.99,156.0,3.0,1949.97,6.0,Aggressive Growth,15.25,297.28,297.28,341.79,14.97,,,,
12,Apple iPad Air (5th Gen),21.0,599.99,120.0,2.0,1199.98,37.0,Aggressive Growth,19.73,236.72,236.72,290.87,22.88,,,,
12,Apple iPad Air (5th Gen),22.0,599.99,120.0,3.0,1799.97,631.0,Established,7.77,139.94,139.94,162.52,16.13,,,,
11,Apple iPad Air (5th Gen),22.0,649.99,156.0,1.0,649.99,752.0,Aggressive Growth,15.49,100.66,100.66,115.02,14.27,,,,
11,Apple iPad Air (5th Gen),23.0,649.99,156.0,4.0,2599.96,379.0,Established,7.61,197.84,197.84,235.74,19.16,,,,
12,Apple iPad Air (5th Gen),23.0,599.99,120.0,7.0,4199.93,76.0,Aggressive Growth,19.33,811.67,811.67,909.52,12.06,,,,
12,Apple iPad Air (5th Gen),24.0,599.99,120.0,1.0,599.99,376.0,Aggressive Growth,18.37,110.21,110.21,133.7,21.31,,,,
11,Apple iPad Air (5th Gen),25.0,649.99,156.0,5.0,3249.95,736.0,Established,7.06,229.37,229.37,291.49,27.08,,,,
12,Apple iPad Air (5th Gen),26.0,599.99,120.0,2.0,1199.98,439.0,Established,7.27,87.27,87.27,94.9,8.74,,,,
11,Apple iPad Air (5th Gen),26.0,649.99,156.0,1.0,649.99,167.0,Established,7.75,50.35,50.35,65.22,29.54,,,,
11,Apple iPad Air (5th Gen),27.0,649.99,156.0,5.0,3249.95,760.0,Aggressive Growth,16.24,527.88,527.88,627.56,18.88,,,,
12,Apple iPad Air (5th Gen),27.0,599.99,120.0,2.0,1199.98,398.0,Aggressive Growth,15.86,190.28,190.28,202.99,6.68,,,,
12,Apple iPad Air (5th Gen),28.0,599.99,120.0,4.0,2399.96,582.0,Aggressive Growth,19.48,467.44,467.44,592.01,26.65,,,,
11,Apple iPad Air (5th Gen),29.0,649.99,156.0,1.0,649.99,349.0,Aggressive Growth,17.09,111.08,111.08,135.43,21.92,,,,
12,Apple iPad Air (5th Gen),29.0,599.99,120.0,1.0,599.99,639.0,Established,7.83,46.97,46.97,57.69,22.82,,,,
11,Apple iPad Air (5th Gen),30.0,649.99,156.0,3.0,1949.97,97.0,Aggressive Growth,19.8,386.04,386.04,485.15,25.67,,,,
12,Apple iPad Air (5th Gen),30.0,599.99,120.0,1.0,599.99,217.0,Aggressive Growth,18.96,113.75,113.75,129.33,13.7,,,,
12,Apple iPad Air (5th Gen),31.0,599.99,120.0,3.0,1799.97,153.0,Established,7.64,137.46,137.46,164.19,19.45,,,,
11,Apple iPad Air (5th Gen),31.0,649.99,156.0,4.0,2599.96,59.0,Aggressive Growth,16.62,432.06,432.06,479.35,10.95,,,,
12,Apple iPad Air (5th Gen),32.0,599.99,120.0,2.0,1199.98,578.0,Established,7.8,93.6,93.6,107.11,14.43,,,,
11,Apple iPad Air (5th Gen),32.0,649.99,156.0,3.0,1949.97,238.0,Established,7.13,139.1,139.1,158.63,14.04,,,,
11,Apple iPad Air (5th Gen),33.0,649.99,156.0,1.0,649.99,139.0,Aggressive Growth,17.85,116.02,116.02,136.13,17.33,,,,
12,Apple iPad Air (5th Gen),33.0,599.99,120.0,1.0,599.99,757.0,Established,7.48,44.9,44.9,58.21,29.65,,,,
11,Apple iPad Air (5th Gen),34.0,649.99,156.0,3.0,1949.97,137.0,Aggressive Growth,17.64,344.01,344.01,386.04,12.22,,,,
12,Apple iPad Air (5th Gen),34.0,599.99,120.0,1.0,599.99,159.0,Aggressive Growth,16.26,97.54,97.54,111.43,14.24,,,,
11,Apple iPad Air (5th Gen),35.0,649.9899999999999,156.0,6.0,3899.94,263.0,Aggressive Growth,16.22,632.57,632.57,797.29,26.04,,,,
12,Apple iPad Air (5th Gen),35.0,599.99,120.0,4.0,2399.96,755.0,Established,7.32,175.61,175.61,207.62,18.23,,,,
13,Apple iPad Pro (11-inch),1.0,799.9899999999999,232.0,16.0,12799.84,171.0,Aggressive Growth,18.25,2335.8,2335.8,2880.63,23.33,,,,
13,Apple iPad Pro (11-inch),2.0,799.99,232.0,5.0,3999.95,163.0,Established,7.56,302.48,302.48,348.12,15.09,,,,
13,Apple iPad Pro (11-inch),3.0,799.99,232.0,7.0,5599.93,666.0,Established,7.71,431.5,431.5,513.76,19.06,,,,
13,Apple iPad Pro (11-inch),4.0,799.9899999999999,232.0,19.0,15199.81,608.0,Aggressive Growth,17.48,2657.44,2657.44,3450.1,29.83,,,,
13,Apple iPad Pro (11-inch),5.0,799.9899999999999,232.0,7.0,5599.93,223.0,Established,7.7,431.34,431.34,538.62,24.87,,,,
13,Apple iPad Pro (11-inch),8.0,799.99,232.0,1.0,799.99,740.0,Established,7.3,58.43,58.43,72.87,24.71,,,,
13,Apple iPad Pro (11-inch),13.0,799.99,232.0,4.0,3199.96,70.0,Established,7.43,237.86,237.86,251.17,5.6,,,,
13,Apple iPad Pro (11-inch),16.0,799.99,232.0,3.0,2399.97,113.0,Aggressive Growth,18.27,438.38,438.38,516.02,17.71,,,,
13,Apple iPad Pro (11-inch),20.0,799.99,232.0,2.0,1599.98,306.0,Aggressive Growth,18.89,302.18,302.18,325.81,7.82,,,,
13,Apple iPad Pro (11-inch),21.0,799.99,232.0,1.0,799.99,6.0,Aggressive Growth,19.86,158.85,158.85,168.71,6.21,,,,
13,Apple iPad Pro (11-inch),22.0,799.99,232.0,4.0,3199.96,285.0,Established,7.06,225.88,225.88,258.08,14.26,,,,
13,Apple iPad Pro (11-inch),23.0,799.99,232.0,4.0,3199.96,694.0,Established,7.6,243.17,243.17,261.61,7.58,,,,
13,Apple iPad Pro (11-inch),24.0,799.99,232.0,2.0,1599.98,174.0,Aggressive Growth,18.81,301.01,301.01,358.36,19.05,,,,
13,Apple iPad Pro (11-inch),25.0,799.99,232.0,5.0,3999.95,304.0,Established,7.66,306.25,306.25,372.78,21.72,,,,
13,Apple iPad Pro (11-inch),27.0,799.99,232.0,4.0,3199.96,488.0,Aggressive Growth,17.19,550.22,550.22,580.0,5.41,,,,
13,Apple iPad Pro (11-inch),28.0,799.9900000000001,232.0,3.0,2399.97,480.0,Aggressive Growth,19.74,473.75,473.75,507.17,7.05,,,,
13,Apple iPad Pro (11-inch),29.0,799.99,232.0,1.0,799.99,473.0,Established,7.17,57.39,57.39,66.8,16.39,,,,
13,Apple iPad Pro (11-inch),30.0,799.99,232.0,2.0,1599.98,658.0,Established,7.75,124.06,124.06,159.39,28.48,,,,
13,Apple iPad Pro (11-inch),31.0,799.99,232.0,2.0,1599.98,122.0,Established,7.36,117.76,117.76,137.11,16.43,,,,
13,Apple iPad Pro (11-inch),32.0,799.99,232.0,1.0,799.99,104.0,Established,7.88,63.0,63.0,69.17,9.79,,,,
13,Apple iPad Pro (11-inch),33.0,799.9899999999999,232.0,6.0,4799.94,608.0,Aggressive Growth,18.39,882.87,882.87,1076.23,21.9,,,,
13,Apple iPad Pro (11-inch),34.0,799.9900000000001,232.0,3.0,2399.97,301.0,Aggressive Growth,19.2,460.73,460.73,586.46,27.29,,,,
13,Apple iPad Pro (11-inch),35.0,799.99,232.0,2.0,1599.98,119.0,Established,7.05,112.74,112.74,124.45,10.39,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),1.0,999.99,210.0,2.0,1999.98,13.0,Established,7.04,140.79,140.79,179.69,27.63,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),2.0,999.99,210.0,4.0,3999.96,686.0,Established,7.3,291.99,291.99,348.17,19.24,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),3.0,999.99,210.0,11.0,10999.89,531.0,Aggressive Growth,17.3,1902.96,1902.96,2100.37,10.37,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),4.0,999.99,210.0,7.0,6999.93,515.0,Aggressive Growth,18.04,1262.85,1262.85,1392.84,10.29,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),5.0,999.99,210.0,11.0,10999.89,153.0,Established,7.03,773.16,773.16,900.48,16.47,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),7.0,999.99,210.0,1.0,999.99,241.0,Established,7.69,76.86,76.86,98.64,28.34,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),20.0,999.99,210.0,1.0,999.99,228.0,Established,7.53,75.3,75.3,88.34,17.32,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),21.0,999.99,210.0,1.0,999.99,604.0,Established,7.98,79.78,79.78,99.29,24.45,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),22.0,999.99,210.0,1.0,999.99,728.0,Established,7.4,74.03,74.03,93.19,25.88,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),23.0,999.99,210.0,1.0,999.99,371.0,Aggressive Growth,19.12,191.23,191.23,203.03,6.17,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),25.0,999.99,210.0,5.0,4999.95,3.0,Aggressive Growth,18.82,941.1,941.1,1121.31,19.15,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),26.0,999.99,210.0,2.0,1999.98,418.0,Established,7.85,157.0,157.0,175.37,11.7,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),27.0,999.99,210.0,2.0,1999.98,590.0,Established,7.39,147.88,147.88,170.1,15.02,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),28.0,999.99,210.0,2.0,1999.98,601.0,Aggressive Growth,16.46,329.29,329.29,405.16,23.04,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),29.0,999.99,210.0,3.0,2999.97,486.0,Aggressive Growth,19.28,578.54,578.54,626.57,8.3,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),30.0,999.99,210.0,1.0,999.99,315.0,Aggressive Growth,19.0,190.02,190.02,201.22,5.89,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),31.0,999.99,210.0,3.0,2999.97,517.0,Aggressive Growth,16.25,487.37,487.37,617.24,26.65,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),32.0,999.99,210.0,5.0,4999.95,318.0,Aggressive Growth,16.0,799.87,799.87,953.21,19.17,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),34.0,999.99,210.0,4.0,3999.96,126.0,Aggressive Growth,18.76,750.31,750.31,881.06,17.43,,,,
14,Apple iPad Pro 12.9-inch (4th Gen),35.0,999.99,210.0,1.0,999.99,472.0,Established,7.86,78.55,78.55,88.66,12.87,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),1.0,1099.99,352.0,8.0,8799.92,235.0,Established,7.64,672.07,672.07,802.57,19.42,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),2.0,1099.99,352.0,9.0,9899.91,7.0,Established,7.14,707.15,707.15,752.27,6.38,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),3.0,1099.99,352.0,10.0,10999.9,545.0,Aggressive Growth,17.32,1905.53,1905.53,2172.94,14.03,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),4.0,1099.99,352.0,4.0,4399.96,177.0,Aggressive Growth,15.69,690.26,690.26,744.14,7.81,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),5.0,1099.99,352.0,7.0,7699.93,439.0,Established,7.49,577.02,577.02,729.84,26.48,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),16.0,1099.99,352.0,2.0,2199.98,567.0,Aggressive Growth,19.87,437.24,437.24,491.21,12.34,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),20.0,1099.99,352.0,2.0,2199.98,108.0,Aggressive Growth,19.84,436.53,436.53,477.22,9.32,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),21.0,1099.99,352.0,1.0,1099.99,211.0,Established,7.32,80.51,80.51,98.54,22.39,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),22.0,1099.99,352.0,3.0,3299.97,555.0,Established,7.1,234.15,234.15,290.38,24.01,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),23.0,1099.99,352.0,7.0,7699.93,461.0,Established,7.77,598.53,598.53,638.68,6.71,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),24.0,1099.99,352.0,4.0,4399.96,10.0,Aggressive Growth,18.01,792.47,792.47,985.56,24.37,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),25.0,1099.99,352.0,4.0,4399.96,627.0,Established,7.22,317.76,317.76,336.07,5.76,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),26.0,1099.99,352.0,2.0,2199.98,753.0,Aggressive Growth,16.13,354.9,354.9,399.57,12.59,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),27.0,1099.99,352.0,5.0,5499.95,763.0,Established,7.16,394.0,394.0,476.4,20.91,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),28.0,1099.99,352.0,2.0,2199.98,574.0,Aggressive Growth,17.57,386.6,386.6,470.68,21.75,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),30.0,1099.99,352.0,1.0,1099.99,597.0,Aggressive Growth,17.41,191.48,191.48,237.72,24.15,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),33.0,1099.99,352.0,3.0,3299.97,612.0,Aggressive Growth,19.05,628.49,628.49,809.93,28.87,,,,
15,Apple iPad Pro 12.9-inch (5th Gen),34.0,1099.99,352.0,1.0,1099.99,120.0,Aggressive Growth,19.21,211.33,211.33,250.65,18.6,,,,
16,Apple iPhone 12 Mini,1.0,699.9900000000001,210.0,4.0,2799.96,326.0,Aggressive Growth,18.05,505.29,505.29,549.93,8.83,,,,
16,Apple iPhone 12 Mini,2.0,699.99,210.0,4.0,2799.96,245.0,Established,7.15,200.21,200.21,257.71,28.72,,,,
16,Apple iPhone 12 Mini,3.0,699.99,210.0,6.0,4199.94,586.0,Established,7.44,312.56,312.56,330.29,5.67,,,,
16,Apple iPhone 12 Mini,4.0,699.9899999999999,210.0,12.0,8399.88,627.0,Aggressive Growth,17.08,1434.45,1434.45,1603.06,11.75,,,,
16,Apple iPhone 12 Mini,5.0,699.9899999999999,210.0,9.0,6299.91,127.0,Established,7.05,444.14,444.14,552.65,24.43,,,,
16,Apple iPhone 12 Mini,19.0,699.99,210.0,1.0,699.99,635.0,Aggressive Growth,18.79,131.51,131.51,160.82,22.29,,,,
16,Apple iPhone 12 Mini,20.0,699.99,210.0,2.0,1399.98,595.0,Established,7.92,110.92,110.92,139.35,25.63,,,,
16,Apple iPhone 12 Mini,21.0,699.99,210.0,5.0,3499.95,375.0,Established,7.41,259.23,259.23,272.95,5.29,,,,
16,Apple iPhone 12 Mini,22.0,699.99,210.0,5.0,3499.95,639.0,Established,7.34,256.92,256.92,283.15,10.21,,,,
16,Apple iPhone 12 Mini,23.0,699.99,210.0,1.0,699.99,254.0,Aggressive Growth,19.29,135.05,135.05,150.96,11.78,,,,
16,Apple iPhone 12 Mini,24.0,699.9899999999999,210.0,6.0,4199.94,21.0,Aggressive Growth,16.98,713.19,713.19,896.77,25.74,,,,
16,Apple iPhone 12 Mini,25.0,699.99,210.0,2.0,1399.98,460.0,Aggressive Growth,19.14,268.0,268.0,287.82,7.4,,,,
16,Apple iPhone 12 Mini,27.0,699.99,210.0,1.0,699.99,56.0,Aggressive Growth,15.79,110.53,110.53,140.11,26.76,,,,
16,Apple iPhone 12 Mini,28.0,699.99,210.0,2.0,1399.98,406.0,Aggressive Growth,17.16,240.23,240.23,254.85,6.08,,,,
16,Apple iPhone 12 Mini,29.0,699.99,210.0,1.0,699.99,501.0,Established,7.18,50.24,50.24,58.2,15.84,,,,
16,Apple iPhone 12 Mini,30.0,699.99,210.0,1.0,699.99,408.0,Established,7.49,52.4,52.4,59.73,13.98,,,,
16,Apple iPhone 12 Mini,31.0,699.99,210.0,2.0,1399.98,557.0,Aggressive Growth,16.47,230.62,230.62,254.42,10.32,,,,
16,Apple iPhone 12 Mini,32.0,699.99,210.0,1.0,699.99,595.0,Established,7.03,49.23,49.23,58.17,18.16,,,,
16,Apple iPhone 12 Mini,33.0,699.99,210.0,2.0,1399.98,314.0,Aggressive Growth,15.05,210.74,210.74,253.26,20.18,,,,
16,Apple iPhone 12 Mini,34.0,699.99,210.0,1.0,699.99,287.0,Aggressive Growth,18.64,130.47,130.47,145.05,11.18,,,,
17,Apple iPhone 13 Mini,1.0,699.9899999999999,112.0,9.0,6299.91,710.0,Established,7.57,476.85,476.85,564.11,18.3,,,,
17,Apple iPhone 13 Mini,2.0,699.9900000000001,112.0,5.0,3499.95,30.0,Established,7.26,254.18,254.18,279.25,9.86,,,,
17,Apple iPhone 13 Mini,3.0,699.9899999999999,112.0,9.0,6299.91,635.0,Established,7.76,488.97,488.97,515.59,5.45,,,,
17,Apple iPhone 13 Mini,4.0,699.99,112.0,7.0,4899.93,105.0,Established,7.96,390.09,390.09,484.87,24.3,,,,
17,Apple iPhone 13 Mini,5.0,699.99,112.0,6.0,4199.94,744.0,Aggressive Growth,15.55,653.02,653.02,815.96,24.95,,,,
17,Apple iPhone 13 Mini,7.0,699.99,112.0,1.0,699.99,377.0,Established,7.14,49.97,49.97,60.84,21.75,,,,
17,Apple iPhone 13 Mini,20.0,699.99,112.0,1.0,699.99,723.0,Established,7.76,54.34,54.34,57.62,6.04,,,,
17,Apple iPhone 13 Mini,21.0,699.9900000000001,112.0,3.0,2099.97,113.0,Established,7.69,161.45,161.45,182.97,13.33,,,,
17,Apple iPhone 13 Mini,22.0,699.99,112.0,1.0,699.99,512.0,Aggressive Growth,17.74,124.16,124.16,150.61,21.3,,,,
17,Apple iPhone 13 Mini,23.0,699.99,112.0,1.0,699.99,212.0,Aggressive Growth,19.46,136.21,136.21,156.27,14.73,,,,
17,Apple iPhone 13 Mini,24.0,699.99,112.0,4.0,2799.96,745.0,Aggressive Growth,19.88,556.63,556.63,633.86,13.87,,,,
17,Apple iPhone 13 Mini,25.0,699.99,112.0,2.0,1399.98,655.0,Established,7.69,107.63,107.63,131.67,22.33,,,,
17,Apple iPhone 13 Mini,26.0,699.99,112.0,1.0,699.99,189.0,Established,7.77,54.41,54.41,64.64,18.79,,,,
17,Apple iPhone 13 Mini,27.0,699.99,112.0,1.0,699.99,312.0,Established,7.56,52.94,52.94,62.15,17.4,,,,
17,Apple iPhone 13 Mini,28.0,699.99,112.0,1.0,699.99,61.0,Established,7.97,55.76,55.76,61.31,9.96,Synergistic stable database,2024-12-06,2025-02-19,SEO
17,Apple iPhone 13 Mini,29.0,699.99,112.0,1.0,699.99,475.0,Established,7.65,53.58,53.58,62.34,16.36,,,,
17,Apple iPhone 13 Mini,30.0,699.99,112.0,4.0,2799.96,313.0,Established,7.22,202.12,202.12,253.21,25.28,,,,
17,Apple iPhone 13 Mini,32.0,699.99,112.0,1.0,699.99,483.0,Established,7.74,54.19,54.19,58.63,8.2,,,,
17,Apple iPhone 13 Mini,33.0,699.9900000000001,112.0,3.0,2099.97,374.0,Aggressive Growth,18.28,383.95,383.95,445.3,15.98,,,,
17,Apple iPhone 13 Mini,34.0,699.9900000000001,112.0,3.0,2099.97,511.0,Established,7.95,166.93,166.93,193.8,16.09,,,,
17,Apple iPhone 13 Mini,35.0,699.99,112.0,1.0,699.99,28.0,Aggressive Growth,17.22,120.54,120.54,127.35,5.65,,,,
18,Apple iPhone 14,1.0,799.9899999999999,208.0,6.0,4799.94,713.0,Aggressive Growth,17.95,861.58,861.58,986.53,14.5,,,,
18,Apple iPhone 14,2.0,799.9899999999999,208.0,9.0,7199.91,265.0,Aggressive Growth,16.68,1201.16,1201.16,1553.01,29.29,,,,
18,Apple iPhone 14,3.0,799.9899999999999,208.0,13.0,10399.87,275.0,Established,7.28,756.86,756.86,864.64,14.24,,,,
18,Apple iPhone 14,4.0,799.9899999999999,208.0,12.0,9599.88,134.0,Aggressive Growth,16.28,1563.24,1563.24,1653.88,5.8,,,,
18,Apple iPhone 14,5.0,799.9899999999999,208.0,10.0,7999.9,697.0,Aggressive Growth,19.32,1545.54,1545.54,1984.22,28.38,,,,
18,Apple iPhone 14,6.0,799.99,208.0,3.0,2399.97,488.0,Established,7.27,174.49,174.49,212.2,21.61,,,,
18,Apple iPhone 14,15.0,799.99,208.0,1.0,799.99,730.0,Established,7.15,57.19,57.19,69.18,20.97,,,,
18,Apple iPhone 14,19.0,799.99,208.0,1.0,799.99,436.0,Aggressive Growth,16.95,135.6,135.6,168.62,24.35,,,,
18,Apple iPhone 14,20.0,799.99,208.0,1.0,799.99,655.0,Aggressive Growth,18.89,151.1,151.1,190.34,25.97,,,,
18,Apple iPhone 14,22.0,799.9900000000001,208.0,3.0,2399.97,391.0,Aggressive Growth,15.18,364.26,364.26,432.93,18.85,,,,
18,Apple iPhone 14,23.0,799.9899999999999,208.0,7.0,5599.93,440.0,Established,7.42,415.69,415.69,467.16,12.38,,,,
18,Apple iPhone 14,24.0,799.9900000000001,208.0,3.0,2399.97,158.0,Aggressive Growth,16.21,389.12,389.12,501.63,28.91,,,,
18,Apple iPhone 14,26.0,799.99,208.0,2.0,1599.98,94.0,Established,7.23,115.72,115.72,138.04,19.29,,,,
18,Apple iPhone 14,28.0,799.99,208.0,1.0,799.99,709.0,Aggressive Growth,15.51,124.07,124.07,156.52,26.15,,,,
